openmlid,target_type,epsilon,w_min,delta,c,bootstrap_repeats,seed,num_trees,reasoning_time_per_tree_in_ns,score_oob,score_val,gap_oob,gap_val,time_train,time_pred,time_score
978,val,0.1,3,3,10,0,4.5,8.0,68.2,0.21657,0.03469,0.20165,0.021892,38118.16,1419.92,252.56
979,val,0.001,100,100,100000,0,4.5,2663.1,2.0,0.18168,0.17256,0.00401,0.000124,29324349.45,594803.88,123780.69
979,val,0.01,100,100,100,0,4.5,133.0,5.1,0.2160699999999999,0.17515,0.0384,0.002714,1465135.6,29700.5,6180.8
979,val,0.1,3,3,10,0,4.5,8.0,68.9,0.40939,0.21957,0.23172,0.0471339999999999,88133.95999999999,1786.4,371.76
980,val,0.001,100,100,100000,0,4.5,1039.5,2.0,0.03171,0.02265,0.00614,0.000231,4147578.270000001,231745.14,51386.94
980,val,0.01,100,100,100,0,4.5,120.0,5.0,0.05721,0.02388,0.03164,0.001461,478839.6,26744.4,5934.0
980,val,0.1,3,3,10,0,4.5,8.0,68.9,0.23086,0.04442,0.20529,0.022001,31922.640000000003,1782.9599999999998,395.6
991,val,0.001,100,100,100000,0,4.5,3524.4,2.0,0.09302,0.08763,0.00182,9.1e-05,5083785.630000001,446634.54,107624.88
991,val,0.01,100,100,100,0,4.5,126.0,5.0,0.12299,0.08637,0.03179,-0.001169,181862.6,15963.7,3844.9
991,val,0.1,3,3,10,0,4.5,7.2,67.3,0.31226,0.11899,0.2210599999999999,0.031451,10399.32,912.66,219.76
993,val,0.001,100,100,100000,0,4.5,1277.1,2.0,0.04917,0.04258,0.00475,0.0001529999999999,9866196.45,1419323.4,80177.13
993,val,0.01,100,100,100,0,4.5,119.0,5.0,0.07428,0.0427,0.0298599999999999,0.0002729999999999,917549.3,132365.4,7466.4
993,val,0.1,3,3,10,0,4.5,7.4,71.5,0.2573999999999999,0.0651699999999999,0.21298,0.022743,57088.880000000005,8237.359999999999,464.18
995,val,0.001,100,100,100000,0,4.5,1544.4,2.0,0.02634,0.02145,0.00377,1.9000000000000004e-05,5716206.54,197317.89,48708.99
995,val,0.01,100,100,100,0,4.5,116.0,5.4,0.0533,0.0219399999999999,0.03073,0.000509,430262.6,14830.7,3658.6
995,val,0.1,3,3,10,0,4.5,7.0,73.0,0.24366,0.04317,0.22109,0.021739,25949.36,894.4200000000001,220.72
1000,val,0.001,100,100,100000,0,4.5,1395.9,2.0,0.01858,0.01156,0.0042499999999999,8.7e-05,2944514.43,237786.12,55935.990000000005
1000,val,0.01,100,100,100,0,4.5,116.0,5.1,0.04467,0.01198,0.03034,0.000507,244433.3,19737.0,4644.8
1000,val,0.1,3,3,10,0,4.5,7.6,70.0,0.22391,0.03221,0.20958,0.020737,16015.64,1293.14,304.34000000000003
1002,val,0.001,100,100,100000,0,4.5,1920.6,2.0,0.15959,0.16059,0.0026,5e-05,10734853.14,1034419.32,115988.4
1002,val,0.01,100,100,100,0,4.5,120.0,5.0,0.18607,0.16192,0.02908,0.00138,671490.0,64628.4,7243.2
1002,val,0.1,3,3,10,0,4.5,7.8,68.4,0.35755,0.18745,0.20056,0.02691,43637.32,4199.42,470.7600000000001
1018,val,0.001,100,100,100000,0,4.888888888888889,1298.0,2.0,0.1035333333333333,0.0986,0.0039333333333333,5.666666666666667e-05,8185839.199999999,860446.3999999999,85574.5
1018,val,0.01,100,100,100,0,4.888888888888889,118.88888888888889,5.0,0.1276666666666666,0.0993333333333333,0.0280666666666666,0.00079,749428.6666666666,78907.33333333333,7837.666666666667
1018,val,0.1,3,3,10,0,4.888888888888889,7.333333333333333,69.0,0.3062222222222222,0.1224666666666666,0.2066222222222222,0.0239233333333333,46211.02222222222,4866.6,483.5111111111112
1019,val,0.001,100,100,100000,0,5.125,618.75,2.25,0.0193,0.0090125,0.008075,1.25e-05,3554627.175,160427.025,45726.8625
1019,val,0.01,100,100,100,0,5.125,115.0,5.5,0.0404625,0.0092375,0.0292375,0.0002374999999999,660258.5,29810.625,8503.375
1019,val,0.1,3,3,10,0,5.125,8.0,68.625,0.20705,0.025,0.195825,0.016,45921.6,2073.6,591.5
1020,val,0.001,100,100,100000,0,4.5,2316.6,2.0,0.04218,0.03643,0.0030199999999999,1.9999999999999944e-06,11770524.81,317088.09,73152.09
1020,val,0.01,100,100,100,0,4.5,121.0,5.0,0.07229,0.03695,0.03313,0.000522,615135.7,16567.2,3820.3
1020,val,0.1,3,3,10,0,4.5,8.0,68.0,0.25317,0.06182,0.2140099999999999,0.0253919999999999,40675.28,1095.36,252.56
1021,val,0.001,100,100,100000,0,4.5,1158.3,2.0,0.04345,0.03629,0.00418,0.000108,7313047.83,209902.77,56404.26
1021,val,0.01,100,100,100,0,4.5,115.0,5.2,0.06761,0.03698,0.0283399999999999,0.000798,725225.7,20818.6,5596.3
1021,val,0.1,3,3,10,0,4.5,7.6,70.6,0.24156,0.05554,0.20229,0.019358,47929.62,1375.7,369.94
1036,val,0.001,100,100,100000,0,4.5,871.2,2.0,0.02557,0.01803,0.00635,0.000134,14122777.680000002,838767.6,81761.13
1036,val,0.01,100,100,100,0,4.5,117.0,5.3,0.0491,0.01841,0.02988,0.0005139999999999,1895473.4,112526.8,10980.0
1036,val,0.1,3,3,10,0,4.5,7.6,70.2,0.22691,0.03788,0.20769,0.019984,123131.56,7308.68,713.42
1037,val,0.001,100,100,100000,0,4.5,2583.9,2.0,0.2267799999999999,0.2178999999999999,0.00204,6.999999999999999e-06,8691646.59,725359.14,120716.63999999998
1037,val,0.01,100,100,100,0,4.5,125.0,5.0,0.25438,0.2196,0.02964,0.001707,420354.2,35098.6,5842.1
1037,val,0.1,3,3,10,0,4.5,8.0,68.8,0.42081,0.25125,0.19607,0.033357,26899.76,2246.24,373.92
1039,val,0.001,100,100,100000,0,4.5,1237.5,2.0,0.06118,0.05381,0.00394,4.5e-05,12964717.26,1377608.76,56231.01
1039,val,0.01,100,100,100,0,4.5,118.0,5.0,0.08524,0.05422,0.028,0.000455,1236345.5,131098.9,5363.3
1039,val,0.1,3,3,10,0,4.5,7.0,70.8,0.27189,0.07603,0.21465,0.022265,73476.2,7789.860000000001,318.2
1040,val,0.001,100,100,100000,0,4.5,693.0,2.0,0.02278,0.01308,0.00785,0.00011,7356152.43,404652.6,62899.65
1040,val,0.01,100,100,100,0,4.5,117.0,5.0,0.04456,0.01356,0.02963,0.00059,1242345.0,68300.7,10619.8
1040,val,0.1,3,3,10,0,4.5,7.6,68.9,0.22236,0.03301,0.20743,0.02004,80701.42,4435.6,689.7
1041,val,0.001,100,100,100000,0,4.5,2801.7,2.2,0.2411,0.2304,0.00765,0.000132,25832210.58,1421082.63,134289.53999999998
1041,val,0.01,100,100,100,0,4.5,156.0,5.3,0.28677,0.2348199999999999,0.05332,0.004552,1438031.1,79116.3,7476.1
1041,val,0.1,3,3,10,0,4.5,9.6,60.8,0.49657,0.30434,0.2631199999999999,0.074072,88510.1,4869.7,460.02
1042,val,0.001,100,100,100000,0,4.5,2653.2,2.0,0.12632,0.1196499999999999,0.00454,0.000119,22567714.29,1253965.6800000002,105943.86000000002
1042,val,0.01,100,100,100,0,4.5,137.0,5.0,0.16226,0.12215,0.04048,0.002619,1164844.1,64773.7,5467.1
1042,val,0.1,3,3,10,0,4.5,8.2,66.9,0.35677,0.16984,0.2349899999999999,0.050309,69727.4,3876.42,327.34000000000003
1049,val,0.001,100,100,100000,0,4.5,3613.5,2.0,0.13037,0.12879,0.00166,3.9000000000000026e-05,7549551.9,433343.79,104299.47
1049,val,0.01,100,100,100,0,4.5,129.0,5.0,0.16066,0.13089,0.03195,0.002139,269664.1,15463.0,3721.9
1049,val,0.1,3,3,10,0,4.5,7.8,69.3,0.34134,0.1593399999999999,0.21263,0.0305889999999999,16301.2,934.82,225.0
1050,val,0.001,100,100,100000,0,4.5,3375.9,2.0,0.15052,0.15802,0.00126,2.0000000000000025e-06,8238900.779999999,422299.35,99929.61
1050,val,0.01,100,100,100,0,4.5,123.0,5.1,0.17726,0.1592,0.0279999999999999,0.0011819999999999,300598.0,15384.6,3641.6
1050,val,0.1,3,3,10,0,4.5,7.6,69.0,0.35081,0.185,0.2015499999999999,0.026982,18591.7,950.8,225.14
1053,val,0.001,100,100,100000,0,4.111111111111111,1639.0,2.0,0.2743444444444444,0.2658222222222222,0.0029666666666666,0.0001588888888888,20997575.5,746997.9,146813.7
1053,val,0.01,100,100,100,0,4.111111111111111,125.55555555555556,5.222222222222222,0.2985333333333333,0.2671,0.0271555555555555,0.0014366666666666,1610402.5555555555,57308.444444444445,11284.222222222224
1053,val,0.1,3,3,10,0,4.111111111111111,7.555555555555555,68.66666666666667,0.4698666666666666,0.3013222222222222,0.1984888888888888,0.0356588888888888,96900.93333333332,3448.288888888889,679.2666666666667
1059,val,0.001,100,100,100000,0,4.444444444444445,5819.0,2.111111111111111,0.1661333333333333,0.1256555555555555,2.2222222222222225e-06,1.6666666666666667e-05,6523078.1,495556.6,122667.6
1059,val,0.01,100,100,100,0,4.444444444444445,160.0,4.555555555555555,0.1829777777777778,0.1288666666666666,0.0168466666666666,0.0032277777777777,179182.44444444444,13604.0,3369.4444444444443
1059,val,0.1,3,3,10,0,4.444444444444445,6.888888888888889,70.22222222222223,0.3641333333333333,0.1517666666666666,0.1980022222222222,0.0261277777777777,7721.0,586.0444444444444,145.17777777777778
1067,val,0.001,100,100,100000,0,4.125,3217.5,2.0,0.2066125,0.21075,0.0007875,-5.000000000000013e-06,7467677.6625,449374.6125,104774.175
1067,val,0.01,100,100,100,0,4.125,125.0,5.0,0.229825,0.21165,0.024,0.000895,290119.5,17478.375,4075.875
1067,val,0.1,3,3,10,0,4.125,7.75,70.125,0.3984,0.2345875,0.192575,0.0238325,18014.725,1084.05,252.65
1068,val,0.001,100,100,100000,0,4.555555555555555,2706.0,2.0,0.1054777777777777,0.1030333333333333,0.0015888888888888,0.0002377777777777,4754973.300000001,293450.30000000005,73147.8
1068,val,0.01,100,100,100,0,4.555555555555555,118.88888888888889,5.0,0.1317555555555555,0.1041777777777777,0.0278666666666666,0.0013822222222222,209153.88888888888,12887.222222222224,3211.111111111112
1068,val,0.1,3,3,10,0,4.555555555555555,7.111111111111111,69.77777777777777,0.3203111111111111,0.1281666666666666,0.2164222222222222,0.0253711111111111,12516.6,770.6666666666666,192.02222222222224
1069,val,0.001,100,100,100000,0,4.5,485.1,2.0,0.01919,0.00864,0.00912,0.0,1410542.1,90917.64,23509.53
1069,val,0.01,100,100,100,0,4.5,110.0,5.0,0.03855,0.0087999999999999,0.02848,0.00016,318488.5,20557.9,5330.6
1069,val,0.1,3,3,10,0,4.5,6.6,71.2,0.2318699999999999,0.02697,0.2218,0.01833,19107.06,1233.06,320.06
1111,val,0.001,100,100,100000,0,4.0,495.0,2.0,0.0460555555555555,0.0331222222222222,0.0096111111111111,6.666666666666667e-05,109725926.2,3738167.4,135782.90000000002
1111,val,0.01,100,100,100,0,4.0,110.0,5.111111111111111,0.0642444444444444,0.0332777777777777,0.0278,0.0002222222222222,24547787.0,830550.1111111111,30138.777777777777
1111,val,0.1,3,3,10,0,4.0,6.0,72.77777777777777,0.2684777777777778,0.0550222222222222,0.2320333333333333,0.0219666666666666,1338970.2000000002,45302.73333333333,1643.9333333333334
1116,val,0.001,100,100,100000,0,4.5,1435.5,2.0,0.02963,0.02246,0.00452,7.8e-05,25292601.18,710204.22,77931.81000000001
1116,val,0.01,100,100,100,0,4.5,121.0,5.0,0.05676,0.02337,0.03165,0.000988,2131950.4,59860.7,6570.1
1116,val,0.1,3,3,10,0,4.5,8.0,68.5,0.2310699999999999,0.04615,0.20596,0.023768,140952.48,3958.32,434.4
1119,val,0.001,100,100,100000,0,4.333333333333333,1353.0,2.0,0.2085,0.2053777777777777,0.0035666666666666,0.0001377777777777,29587564.6,2468398.9000000004,242400.4
1119,val,0.01,100,100,100,0,4.333333333333333,121.11111111111111,5.111111111111111,0.2329,0.2068444444444444,0.0279666666666666,0.0016044444444444,2647479.777777778,220792.11111111112,21693.444444444445
1119,val,0.1,3,3,10,0,4.333333333333333,8.0,68.0,0.3978888888888889,0.2317666666666666,0.1929555555555555,0.0265266666666666,174881.77777777778,14584.8,1432.9777777777776
1120,val,0.001,100,100,100000,0,4.5,1564.2,2.0,0.18546,0.18023,0.00407,0.000123,62360803.89,1000089.09,181720.44
1120,val,0.01,100,100,100,0,4.5,124.0,5.4,0.2129599999999999,0.18216,0.03157,0.002053,4942590.1,79287.0,14414.3
1120,val,0.1,3,3,10,0,4.5,8.0,69.9,0.38683,0.21446,0.20544,0.034353,318884.56,5115.36,930.8
1128,val,0.001,100,100,100000,0,5.0,2772.0,2.0,0.0698222222222222,0.0796,0.0031111111111111,6.666666666666667e-05,211384136.7,10267510.0,111703.9
1128,val,0.01,100,100,100,0,5.0,130.0,5.0,0.1017444444444444,0.0803555555555555,0.0350333333333333,0.0008222222222222,9826635.555555556,481517.4444444445,5243.555555555556
1128,val,0.1,3,3,10,0,5.0,7.555555555555555,69.88888888888889,0.2965,0.1165666666666666,0.2297888888888888,0.0370333333333333,571513.9555555555,27917.68888888889,304.82222222222225
1130,val,0.001,100,100,100000,0,4.5,2178.0,2.0,0.04222,0.0431099999999999,0.0032099999999999,0.000117,176999729.94,8012114.55,87120.0
1130,val,0.01,100,100,100,0,4.5,120.0,5.3,0.07136,0.04512,0.03235,0.002127,9789987.6,441787.2,4802.4
1130,val,0.1,3,3,10,0,4.5,6.4,75.6,0.27085,0.07261,0.23184,0.0296169999999999,523689.16,23632.68,256.1
1134,val,0.001,100,100,100000,0,3.75,1621.125,2.0,0.0371125,0.028125,0.003875,3.375e-05,101201539.725,5898523.95,64226.25
1134,val,0.01,100,100,100,0,3.75,118.75,5.25,0.064125,0.0295,0.0308875,0.00140875,7417425.625,433389.375,4704.625
1134,val,0.1,3,3,10,0,3.75,7.75,68.875,0.2392125,0.051975,0.205975,0.02388375,483848.425,28313.725,307.125
1138,val,0.001,100,100,100000,0,4.625,2970.0,2.0,0.0956375,0.104275,0.0017625,-0.00016125,251046687.375,10844722.35,119438.55
1138,val,0.01,100,100,100,0,4.625,123.75,5.75,0.1241,0.1051624999999999,0.030225,0.00072625,10479658.75,454214.625,4982.75
1138,val,0.1,3,3,10,0,4.625,7.75,70.25,0.2977875,0.1299625,0.2039125,0.02552625,655861.4,28547.05,312.2
1139,val,0.001,100,100,100000,0,4.222222222222222,2662.0,2.333333333333333,0.074,0.0781,0.0018666666666666,6.777777777777778e-05,207482492.8,9761870.8,106629.6
1139,val,0.01,100,100,100,0,4.222222222222222,120.0,5.0,0.1012111111111111,0.0787888888888888,0.0290777777777777,0.0007566666666666,9381600.111111112,442259.6666666667,4807.555555555556
1139,val,0.1,3,3,10,0,4.222222222222222,7.111111111111111,71.44444444444444,0.2880888888888889,0.1059222222222222,0.2159555555555555,0.02789,555168.4444444445,26187.555555555555,285.1555555555556
1142,val,0.001,100,100,100000,0,4.5,1861.2,2.0,0.06501,0.05945,0.00295,-0.000107,135054685.26,6755569.92,74254.95
1142,val,0.01,100,100,100,0,4.5,121.0,5.0,0.09068,0.05947,0.02862,-8.700000000000001e-05,8815971.5,439141.5,4830.6
1142,val,0.1,3,3,10,0,4.5,7.0,70.2,0.2757,0.08809,0.21364,0.0285329999999999,509515.8,25425.72,279.56
1146,val,0.001,100,100,100000,0,4.333333333333333,880.0,2.0,0.0151666666666666,0.0062666666666666,0.0061777777777777,5.555555555555556e-05,33886757.3,3315246.0,33643.5
1146,val,0.01,100,100,100,0,4.333333333333333,111.11111111111111,5.111111111111111,0.0380777777777777,0.0065888888888888,0.0290888888888888,0.0003777777777777,4311737.333333333,417233.4444444445,4246.222222222223
1146,val,0.1,3,3,10,0,4.333333333333333,6.444444444444445,72.33333333333333,0.2297555555555555,0.0284333333333333,0.2207666666666666,0.0222222222222222,249655.0888888889,24217.666666666668,246.6222222222222
1161,val,0.001,100,100,100000,0,4.5,2138.4,2.0,0.06315,0.06448,0.0033099999999999,0.000161,174162587.94,8077667.4,86695.29000000001
1161,val,0.01,100,100,100,0,4.5,127.0,5.2,0.09143,0.06572,0.03159,0.001401,10252392.0,479702.5,5148.6
1161,val,0.1,3,3,10,0,4.5,7.8,70.6,0.27334,0.09724,0.2134999999999999,0.032921,631008.28,29456.3,316.12
1166,val,0.001,100,100,100000,0,4.5,3930.3,2.0,0.11089,0.11338,0.00141,-4.5e-05,341386338.15,14706218.34,157040.73
1166,val,0.01,100,100,100,0,4.5,130.0,5.1,0.1411,0.11391,0.0316199999999999,0.000485,11279186.7,485759.9,5201.2
1166,val,0.1,3,3,10,0,4.5,7.0,72.5,0.34459,0.15191,0.2351099999999999,0.038485,606327.38,26141.74,280.48
1216,val,0.001,100,100,100000,0,4.5,455.4,2.0,0.1003099999999999,0.09032,0.00885,0.00015,1558020064.59,45636321.06,3267244.5300000003
1216,val,0.01,100,100,100,0,4.5,120.0,5.1,0.11756,0.09071,0.0261,0.00054,410504440.8,12024300.0,860948.4
1216,val,0.1,3,3,10,0,4.5,7.6,68.7,0.28952,0.10919,0.1980599999999999,0.01902,25996167.58,761534.88,54525.8
1242,val,0.001,100,100,100000,0,4.0,880.0,2.0,0.2144777777777777,0.205,0.0074777777777777,0.0003322222222222,920729592.2,4327457.199999999,442095.5
1242,val,0.01,100,100,100,0,4.0,130.0,5.777777777777778,0.2390333333333333,0.2068111111111111,0.0320333333333333,0.0021433333333333,136004775.1111111,639296.6666666666,65342.333333333336
1242,val,0.1,3,3,10,0,4.0,8.0,69.88888888888889,0.4171888888888889,0.2422777777777777,0.2101888888888888,0.03761,8369524.622222223,39341.333333333336,4021.0666666666666
1457,val,0.001,100,100,100000,0,4.5,4900.5,2.2,0.75248,0.74724,0.0031899999999999,0.000195,129016571.31,16577783.64,326084.22000000003
1457,val,0.01,100,100,100,0,4.5,176.0,4.7,0.79337,0.75187,0.04408,0.004825,4643241.7,595084.3,11727.8
1457,val,0.1,3,3,10,0,4.5,10.2,64.4,0.98655,0.83593,0.23726,0.088885,268133.74,34528.7,679.04
1461,val,0.001,100,100,100000,0,5.0,1012.0,2.0,0.1334777777777777,0.1260111111111111,0.0052444444444444,0.00015,30300624.200000003,1803433.5,247977.4
1461,val,0.01,100,100,100,0,5.0,120.0,5.333333333333333,0.1573444444444444,0.1268777777777777,0.0291111111111111,0.0010166666666666,3592088.0,213810.66666666663,29404.0
1461,val,0.1,3,3,10,0,5.0,8.0,68.66666666666667,0.3266222222222222,0.1509777777777777,0.1983888888888888,0.0251166666666666,239472.53333333333,14254.044444444444,1960.2666666666669
1464,val,0.001,100,100,100000,0,4.444444444444445,4653.0,2.111111111111111,0.3629222222222222,0.3844777777777778,-1.1111111111111112e-05,-4e-05,6177028.0,468791.4,115606.7
1464,val,0.01,100,100,100,0,4.444444444444445,134.44444444444446,4.888888888888889,0.3754444444444444,0.3851666666666666,0.0125111111111111,0.0006488888888888,178518.22222222222,13540.222222222224,3336.555555555556
1464,val,0.1,3,3,10,0,4.444444444444445,6.0,72.44444444444444,0.5415777777777778,0.4126333333333333,0.1786444444444444,0.0281155555555555,7966.666666666667,604.2,148.93333333333334
1468,val,0.001,100,100,100000,0,4.5,4059.0,2.1,0.15019,0.1474099999999999,0.00283,1.2e-05,9653049.45,953780.85,130030.56
1468,val,0.01,100,100,100,0,4.5,147.0,4.9,0.18647,0.15083,0.03911,0.0034319999999999,349761.9,34528.5,4707.1
1468,val,0.1,3,3,10,0,4.5,8.6,65.9,0.38514,0.19838,0.23778,0.0509819999999999,20457.54,2018.52,275.26
1475,val,0.001,100,100,100000,0,4.777777777777778,2552.0,2.0,0.5187333333333333,0.5132777777777778,0.0016333333333333,-2.222222222222224e-05,33565052.400000006,844384.2,156330.90000000002
1475,val,0.01,100,100,100,0,4.777777777777778,132.22222222222223,5.0,0.5438,0.5155444444444445,0.0267,0.0022444444444444,1739005.5555555555,43757.0,8097.111111111111
1475,val,0.1,3,3,10,0,4.777777777777778,8.0,66.33333333333333,0.7065111111111111,0.5622222222222223,0.1894111111111111,0.0489222222222222,105211.64444444444,2647.3777777777777,489.8666666666667
1485,val,0.001,100,100,100000,0,4.625,5680.125,2.0,0.419075,0.41455,0.001125,0.00025375,99774209.7,1975898.925,201128.4
1485,val,0.01,100,100,100,0,4.625,150.0,4.875,0.4497124999999999,0.4172625,0.0317625,0.00296625,2631819.75,52117.875,5317.875
1485,val,0.1,3,3,10,0,4.625,8.25,66.625,0.6307625,0.4656125,0.2128125,0.05131625,144743.5,2868.575,292.175
1486,val,0.001,100,100,100000,0,5.0,869.0,2.2222222222222223,0.0576666666666666,0.0496333333333333,0.0063999999999999,7.777777777777778e-05,31218446.6,1551284.9,166156.09999999998
1486,val,0.01,100,100,100,0,5.0,120.0,5.555555555555555,0.0810333333333333,0.0502444444444444,0.0297666666666666,0.0006888888888888,4312386.666666667,214125.3333333333,22937.33333333333
1486,val,0.1,3,3,10,0,5.0,8.0,68.66666666666667,0.2530777777777777,0.0709555555555555,0.2018111111111111,0.0214,287492.44444444444,14275.022222222222,1529.1555555555556
1487,val,0.001,100,100,100000,0,4.5,2148.3,2.0,0.08885,0.08708,0.00242,5.8e-05,10601963.46,336011.94,73746.09
1487,val,0.01,100,100,100,0,4.5,120.0,5.1,0.11559,0.08823,0.02916,0.001208,590391.6,18764.4,4118.4
1487,val,0.1,3,3,10,0,4.5,7.2,71.0,0.30352,0.11404,0.21709,0.0270179999999999,35410.82,1126.0,247.08
1489,val,0.001,100,100,100000,0,4.5,2257.2,2.0,0.14526,0.14129,0.00306,-6.299999999999999e-05,12420170.73,475298.01,110408.76
1489,val,0.01,100,100,100,0,4.5,127.0,5.2,0.17455,0.14315,0.03235,0.001797,698515.3,26727.8,6209.3
1489,val,0.1,3,3,10,0,4.5,7.8,75.8,0.35512,0.17742,0.21292,0.036067,42907.94,1641.86,381.42
1494,val,0.001,100,100,100000,0,4.5,4415.4,2.0,0.19345,0.19127,0.00128,2.8000000000000003e-05,8392573.53,505324.71,117982.26
1494,val,0.01,100,100,100,0,4.5,136.0,5.1,0.22551,0.19328,0.03334,0.002038,258347.0,15565.7,3633.1
1494,val,0.1,3,3,10,0,4.5,8.0,67.8,0.41574,0.23144,0.22357,0.040198,15201.320000000002,915.52,213.68
1501,val,0.001,100,100,100000,0,4.333333333333333,3454.0,2.0,0.2376333333333333,0.2205777777777777,0.0068222222222222,8e-05,8791763.2,636278.5,118141.10000000002
1501,val,0.01,100,100,100,0,4.333333333333333,158.88888888888889,5.0,0.2824666666666666,0.2259666666666666,0.0516555555555555,0.0054688888888888,405007.77777777775,29247.33333333333,5442.111111111111
1501,val,0.1,3,3,10,0,4.333333333333333,9.333333333333334,61.0,0.4925,0.2941111111111111,0.2616888888888888,0.0736133333333333,23800.844444444447,1718.1555555555556,319.55555555555554
1515,val,0.001,100,100,100000,0,4.333333333333333,6622.0,2.6666666666666665,0.3191333333333333,0.3084777777777778,0.0034333333333333,0.0002344444444444,16050446.5,1433591.5,187265.1
1515,val,0.01,100,100,100,0,4.333333333333333,176.66666666666666,5.0,0.3692444444444444,0.3123888888888889,0.0535444444444444,0.0041455555555555,428331.77777777775,38241.22222222222,4994.444444444444
1515,val,0.1,3,3,10,0,4.333333333333333,10.0,63.55555555555556,0.5848666666666666,0.3899555555555555,0.2691666666666666,0.0817122222222222,24240.666666666668,2164.333333333333,282.84444444444443
1569,val,0.001,100,100,100000,0,4.5,3841.2,2.0,0.39427,0.38648,0.00363,0.000415,3597357357.0,356939351.01,32364135.54
1569,val,0.01,100,100,100,0,4.5,157.0,5.1,0.43041,0.39013,0.03977,0.004065,146996650.6,14569083.8,1324161.5
1569,val,0.1,3,3,10,0,4.5,7.4,71.9,0.6482,0.47141,0.25756,0.0853449999999999,6924311.640000001,686562.04,62435.36
1590,val,0.001,100,100,100000,0,4.5,990.0,2.0,0.20899,0.20461,0.0047,0.0001799999999999,34650936.54,2838605.22,288426.6
1590,val,0.01,100,100,100,0,4.5,120.0,5.4,0.23168,0.2061,0.02739,0.00167,4197175.2,344217.6,34858.8
1590,val,0.1,3,3,10,0,4.5,7.8,69.1,0.40003,0.23251,0.19574,0.02808,272792.44,22378.06,2266.74
4134,val,0.001,100,100,100000,0,4.222222222222222,3652.0,2.0,0.2967,0.2933222222222222,0.0020111111111111,0.0001466666666666,51636583.900000006,5470692.699999999,176587.40000000002
4134,val,0.01,100,100,100,0,4.222222222222222,136.66666666666666,5.0,0.3279111111111111,0.2959666666666666,0.0332222222222222,0.0027911111111111,1936335.111111111,204863.3333333333,6617.0
4134,val,0.1,3,3,10,0,4.222222222222222,7.777777777777778,66.88888888888889,0.5164,0.3449555555555555,0.2217111111111111,0.05178,110077.46666666667,11652.622222222222,376.4222222222222
4135,val,0.001,100,100,100000,0,4.111111111111111,946.0,2.0,0.0827666666666666,0.0759222222222222,0.0049222222222222,-2.2222222222222225e-06,169620284.89999998,5302646.800000001,167742.3
4135,val,0.01,100,100,100,0,4.111111111111111,113.33333333333331,5.111111111111111,0.1051111111111111,0.0763111111111111,0.0272666666666666,0.0003866666666666,20351288.33333333,639132.6666666666,20101.777777777777
4135,val,0.1,3,3,10,0,4.111111111111111,7.777777777777778,68.88888888888889,0.2723333333333333,0.0926,0.1944888888888888,0.0166755555555555,1396063.4444444445,43804.15555555556,1379.4666666666667
4136,val,0.001,100,100,100000,0,4.0,7425.0,2.75,0.190775,0.203175,0.0008875,5.125e-05,63206447.2875,9710809.7625,209733.975
4136,val,0.01,100,100,100,0,4.0,166.25,4.5,0.2273875,0.2070624999999999,0.0375,0.0039387499999999,1412987.5,217402.5,4709.875
4136,val,0.1,3,3,10,0,4.0,8.0,69.0,0.4344125,0.2727375,0.244525,0.06961375,68067.2,10463.7,226.55
4137,val,0.001,100,100,100000,0,4.5,2811.6,2.0,0.0941999999999999,0.09664,0.00195,-4.299999999999999e-05,174962639.60999998,32084419.95,109760.30999999998
4137,val,0.01,100,100,100,0,4.5,123.0,4.9,0.12354,0.09789,0.03129,0.001207,7667718.1,1404801.0,4796.3
4137,val,0.1,3,3,10,0,4.5,6.8,71.5,0.33103,0.12714,0.23878,0.030457,423960.98,77622.31999999999,264.84000000000003
4534,val,0.001,100,100,100000,0,4.111111111111111,957.0,2.333333333333333,0.0536111111111111,0.0429666666666666,0.0058888888888888,6.555555555555554e-05,4040325.2999999993,390615.5,75401.70000000001
4534,val,0.01,100,100,100,0,4.111111111111111,120.0,5.333333333333333,0.0768111111111111,0.0437444444444444,0.0290888888888888,0.0008433333333333,506737.3333333333,48998.66666666666,9456.0
4534,val,0.1,3,3,10,0,4.111111111111111,8.0,70.55555555555556,0.2443222222222222,0.0617333333333333,0.1966,0.0188322222222222,33782.48888888889,3266.577777777778,630.4000000000001
4538,val,0.001,100,100,100000,0,4.5,2267.1,2.0,0.489,0.47815,0.00566,0.000191,62495663.67,1044404.46,184112.28
4538,val,0.01,100,100,100,0,4.5,156.0,5.0,0.524,0.48269,0.04066,0.004731,4300898.6,71833.0,12671.6
4538,val,0.1,3,3,10,0,4.5,9.6,68.4,0.70534,0.54442,0.222,0.066461,264659.7,4423.14,779.58
4541,val,0.001,100,100,100000,0,4.5,1366.2,2.0,0.5226,0.51397,0.0057699999999999,0.000379,2200006896.12,14568700.41,762461.37
4541,val,0.01,100,100,100,0,4.5,141.0,5.2,0.5491900000000001,0.51732,0.03236,0.003729,227015362.0,1502731.1,78795.9
4541,val,0.1,3,3,10,0,4.5,8.0,68.7,0.72794,0.57368,0.21111,0.060089,12881014.319999998,85270.72,4470.96
4552,val,0.001,100,100,100000,0,4.875,2363.625,2.375,0.3219375,0.3212,0.00265,2.875e-05,12397987.8,2984466.375,410390.8875
